customer_id,customer_name,category
CL953,Edward Camacho,business
CL954,John Roberts,business
CL955,Michael Dudley,business
CL956,Jacob Pearson,individual
CL957,Kim Riggs,business
CL958,Krista Hernandez,individual
CL959,Jon Smith,individual
CL960,Patrick Huerta,business
CL961,Heather Middleton,individual
CL962,Kimberly Scott,individual
CL963,David Garza,business
CL964,Kathryn Lara,business
CL965,Gary Archer,business
CL966,Daniel Johnson,business
CL967,David Eaton,business
CL968,Debbie Guzman,individual
CL969,Kevin Rose,business
CL970,Patrick Willis,individual
CL971,Matthew White,business
CL972,Ashley Mckee,business
CL973,Megan Singh,business
CL974,Anna Lutz,business
CL975,Larry Brady,business
CL976,Ashley Mcdonald,business
CL977,David Mccoy,individual
CL978,Manuel Parks,individual
CL979,Teresa Guerrero,business
CL980,Rebecca Schmidt,business
CL981,Joshua Williams,business
CL982,Thomas Garrison,individual
CL983,Kimberly Hughes,business
CL984,Bob Reeves,business
CL985,Cynthia Davis,business
CL986,Melissa Becker,business
CL987,Kevin Lopez,individual
CL988,Kathryn Williams,business
CL989,Karen Anderson,individual
CL990,Travis Ho,business
CL991,Kari Hale,business
CL992,Eric Harvey,business
CL993,Thomas Wheeler,individual
CL994,Bethany Krause,business
CL995,Jeff Schaefer,individual
CL996,Andrew Acevedo,business
CL997,Ashley Pham,individual
CL998,Leslie Perez,individual
CL999,Christopher Wilson,business
CL1000,Ashley Brooks,individual
CL1001,Savannah Mcneil,business
CL1002,Alfred Vincent,business
CL1003,Stephen Zhang,business
CL1004,Karla West,individual
CL1005,Samantha Bradshaw,business
CL1006,Andrew Moore,business
CL1007,Omar Lopez,business
CL1008,Samantha Taylor,business
CL1009,Jared Chang,business
CL1010,Gerald Ayala,business
CL1011,Marie Fletcher,individual
CL1012,Diane Collins,individual
CL1013,Angela White,business
CL1014,Veronica Black,business
CL1015,Thomas Contreras,business
CL1016,Veronica Maxwell,business
CL1017,Miss Natalie Rios,business
CL1018,Aaron Morales,business
CL1019,Jasmine Sanders,business
CL1020,Michelle White,individual
CL1021,Tristan Reed,business
CL1022,John Myers,individual
CL1023,Thomas Becker,business
CL1024,Ashley Stevens,individual
CL1025,Megan Bryan,individual
CL1026,Jody Rodriguez,business
CL1027,David Adams,business
CL1028,Russell Alexander DDS,individual
CL1029,Jonathan Chaney,business
CL1030,Teresa Foley,individual
CL1031,Joshua Lee,business
CL1032,Jacob Wright,business
CL1033,Joseph Williams,business
CL1034,Casey Goodwin,business
CL1035,William Hall,business
CL1036,Patrick Nelson,business
CL1037,Charlene Morris,business
CL1038,Karen Craig,business
CL1039,Ernest Mclean,individual
CL1040,Carl Jenkins,business
CL1041,Sherri Hunt,individual
CL1042,Emily Hayes,individual
CL1043,Taylor Singleton,business
CL1044,Donna Gardner,individual
CL1045,Andrew Moody,business
CL1046,Hannah Greer,individual
CL1047,Alicia Stewart,individual
CL1048,Jose Reynolds,business
CL1049,David Hicks,business
CL1050,Dwayne Rodriguez,business
CL1051,Jeffrey Hensley,business
CL1052,Kelly Fernandez,business
CL1053,Samuel Whitney,individual
CL1054,Melissa Gonzalez,business
CL1055,Samantha Kennedy,business
CL1056,Larry Bush,business
CL1057,Breanna Wolf,individual
CL1058,Louis Marks,business
CL1059,Bailey Maxwell,business
CL1060,Jonathon Cardenas,business
CL1061,John Fox,business
CL1062,Bobby Hawkins,individual
CL1063,Michelle Adams,business
CL1064,Rebecca Gutierrez,business
CL1065,John Thomas,individual
CL1066,Laura Johnson,individual
CL1067,Karen Scott,business
CL1068,Monica Mathews,business
CL1069,Robin Williams,individual
CL1070,Krista Harrison MD,individual
CL1071,Sean Anderson,business
CL1072,Gregory Ochoa,individual
CL1073,Brad Henderson,business
CL1074,Kristy Rivera MD,individual
CL1075,Jessica Salinas,business
CL1076,Charles Jones,business
CL1077,Melanie Stewart,business
CL1078,Jasmine Cooper,business
CL1079,Patricia Burton,business
CL1080,Melissa Levy,business
CL1081,David Williams,business
CL1082,Gerald Butler,business
CL1083,Jonathan Pollard,business
CL1084,Emily Riley,business
CL1085,Jay Hurst,individual
CL1086,James Sosa,individual
CL1087,Dr. Karen Edwards,business
CL1088,Mrs. Jessica Franklin,business
CL1089,Ashley Stewart,business
CL1090,James Vargas,business
CL1091,Jose Williams,individual
CL1092,Brenda Deleon,individual
CL1093,Vanessa Medina,business
CL1094,Matthew Cunningham,business
CL1095,Lisa Herman,business
CL1096,Christopher Spencer,individual
CL1097,Mr. Clayton Gay,individual
CL1098,David Mcbride,business
CL1099,Vincent Brown,business
CL1100,Curtis Galloway,business
CL1101,Brian Williams,individual
CL1102,Tara Santos,business
CL1103,William Cook,business
CL1104,Cynthia Garcia,business
CL1105,Melissa Hardy,business
CL1106,Alex Hill,business
CL1107,Gregory Hall,business
CL1108,Jason Fisher,individual
CL1109,Charles Roberts,business
CL1110,Ryan Callahan,business
CL1111,Gregory Berger,business
CL1112,Tyler Collins,individual
CL1113,Jimmy Russell,business
CL1114,Christopher Fox,business
CL1115,Joshua Sanchez,business
CL1116,Justin Johnson,business
CL1117,Christopher Stephens,business
CL1118,Ralph Figueroa,business
CL1119,Stacey Barron,business
CL1120,Harold Hansen,business
CL1121,Mr. Roberto Marquez,individual
CL1122,Michaela Williams,individual
CL1123,Jesus Snyder,business
CL1124,Rebecca Clay,business
CL1125,Ashley Hahn,business
CL1126,Maria Rose,business
CL1127,Jeremy Morgan,individual
CL1128,Kim Jenkins,business
CL1129,James Anderson,business
CL1130,James Gardner,business
CL1131,James Smith,individual
CL1132,Amanda Smith,business
CL1133,Ashley Sutton,individual
CL1134,Leonard Jones,individual
CL1135,Justin Murphy,individual
CL1136,Grant Mills,business
CL1137,Matthew Henry,individual
CL1138,Kevin Lewis,business
CL1139,Brandon Smith,business
CL1140,James Williams,individual
CL1141,Kendra Andrews,individual
CL1142,Nicole Gamble,individual
CL1143,Samantha Griffin,individual
CL1144,Scott Boyd,individual
CL1145,Oscar Rivera,business
CL1146,Miss Stacey Kane,business
CL1147,Heidi Wilkins,business
CL1148,Melissa Garcia,business
CL1149,Robin Hill,business
CL1150,Peter Campbell,business
CL1151,Jeremiah Allen,business
CL1152,Angela Williams,business
CL1153,Jonathan Webb,business
CL1154,Heather Murray,individual
CL1155,Christy Guzman,business
CL1156,Michael Humphrey,business
CL1157,Brandon Collins,business
CL1158,John Collier,business
CL1159,Antonio Vasquez,business
CL1160,David Humphrey,individual
CL1161,Mrs. Leslie Wong,business
CL1162,Pamela Anderson,individual
CL1163,Shannon Petty,business
CL1164,Lauren Schwartz,business
CL1165,Savannah Willis,individual
CL1166,Christopher Lane,business
CL1167,Richard Blevins,individual
CL1168,Joe Stanley,business
CL1169,Valerie Peterson MD,business
CL1170,Fernando Johnson,business
CL1171,Bobby Hoffman,business
CL1172,Karen Brown,business
CL1173,Alexandra Solis,business
CL1174,Jonathan King,business
CL1175,Kenneth Lee,business
CL1176,Rita Miller,business
CL1177,Larry Mccullough,business
CL1178,Heather Martin,business
CL1179,Kathryn Miller,business
CL1180,Kenneth Smith,individual
CL1181,Jack Smith,business
CL1182,Jim Harris,business
CL1183,Joseph Reynolds,business
CL1184,Melissa Bruce MD,individual
CL1185,Christine Robertson,individual
CL1186,Morgan Gould,business
CL1187,Andrew Rivers,business
CL1188,Jessica Brown,business
CL1189,Brittany Campbell,individual
CL1190,Tina Rocha,individual
CL1191,Robert Vasquez,business
CL1192,Megan Mckinney,business
CL1193,Kimberly Lopez,business
CL1194,Mr. Casey Bradley,business
CL1195,Philip Harris,business
CL1196,Hayden Hernandez,business
CL1197,Jeremy Smith,individual
CL1198,Jeffrey Dennis,individual
CL1199,Amy Watson,business
CL1200,Nicholas Garcia,business
CL1201,Kim Sullivan,business
CL1202,John Barnes,business
CL1203,Angel Garcia MD,business
CL1204,Mark Jones,business
CL1205,Victoria Hansen,business
CL1206,Robert Brown,individual
CL1207,Mary Baker,business
CL1208,Jennifer Russell,business
CL1209,Mario Alvarez,individual
CL1210,Desiree Foley,business
CL1211,Allen Scott,business
CL1212,Andrew Mckenzie,business
CL1213,Robert Smith,individual
CL1214,Patrick Bender,business
CL1215,Ryan Romero,business
CL1216,Jennifer Turner,individual
CL1217,Ryan Chase,individual
CL1218,Stephanie Miller,business
CL1219,Gregory Cross,business
CL1220,Leslie Terry,business
CL1221,Michael Obrien,individual
CL1222,Kenneth Gregory,business
CL1223,Emily Murray,business
CL1224,Kevin Cox,business
CL1225,Carlos Jackson,business
CL1226,Derek Hunter,business
CL1227,Jeremy Diaz,business
CL1228,Troy Molina,individual
CL1229,Brandy Webb,business
CL1230,John Solis,business
CL1231,Sheri Larson,business
CL1232,Mary Lyons,business
CL1233,Mark Grimes,business
CL1234,Stephen Byrd,individual
CL1235,Joseph Gonzalez,business
CL1236,Mr. Jordan Tapia,business
CL1237,Monica Robinson,individual
CL1238,Wayne Shaw,business
CL1239,Summer Willis DDS,individual
CL1240,Justin Greer,business
CL1241,Stephen Rivera,business
CL1242,Jessica Smith,individual
CL1243,Mark Hart,business
CL1244,Joshua Webster,business
CL1245,Connie Davis,business
CL1246,Paul Baldwin,individual
CL1247,Steven Hernandez,business
CL1248,Michael Eaton,individual
CL1249,Erica Chapman,business
CL1250,Sharon Rodriguez,business
CL1251,Sandra Macdonald,business
CL1252,Caitlin Johnson,business
CL1253,Miranda Jones,business
CL1254,Steve Park,business
CL1255,Lisa Bennett,individual
CL1256,Robert Sullivan,business
CL1257,Mary Griffin,business
CL1258,Christian Thomas,individual
CL1259,Noah Clark,individual
CL1260,Christine Williams,business
CL1261,Robert Rios,individual
CL1262,Amanda Thompson,business
CL1263,Mary Cole,individual
CL1264,George Thomas,business
CL1265,Rebecca Gibbs,individual
CL1266,Jenna Walsh,individual
CL1267,Sara Harvey,individual
CL1268,Jessica Fox,individual
CL1269,Jack Mccall,business
CL1270,Samantha Olson,business
CL1271,Bryan Wilson,business
CL1272,Patricia Elliott,business
CL1273,Donna Harris,business
CL1274,Daniel Hoffman,business
CL1275,James Myers,business
CL1276,Ashley Love,business
CL1277,Denise Perry,business
CL1278,Cristian Rodriguez,individual
CL1279,Kimberly Patel,individual
CL1280,Brianna Vaughn,business
CL1281,Abigail Davis,business
CL1282,Kelly Ray DVM,business
CL1283,Cindy Yu,business
CL1284,Alex Allen,business
CL1285,Carla Robinson,individual
CL1286,Joanne Lynch,business
CL1287,Alyssa Medina,business
CL1288,William Klein,business
CL1289,Kristen Rodriguez,business
CL1290,Brittany Long,business
CL1291,Amanda Higgins,business
CL1292,Leslie Bishop,business
CL1293,Thomas Smith,business
CL1294,Teresa Barnes MD,individual
CL1295,Julie Walsh,business
CL1296,Cassandra Patton,business
CL1297,Natasha Lopez,individual
CL1298,Victoria Smith,business
CL1299,Bryce Fitzgerald,individual
CL1300,Richard Howard,business
CL1301,Randy Walker,business
CL1302,Mark Harrison,individual
CL1303,Anthony Moreno,individual
CL1304,Brittany Miller,individual
CL1305,Jeffery Brown,business
CL1306,Thomas Martin,individual
CL1307,Michelle Ward,business
CL1308,Kyle Horton,business
CL1309,Andrew Duke,business
CL1310,Charlotte Ford,business
CL1311,Robert Singh,business
CL1312,Nicole Mitchell,business
CL1313,Kimberly Kelly,business
CL1314,Joshua Young,business
CL1315,Danny Gray,individual
CL1316,Kathryn Hayes,business
CL1317,Bill Gilmore,business
CL1318,Ryan Lambert,individual
CL1319,Joshua Swanson,business
CL1320,Jennifer Phillips,business
CL1321,Nicholas Smith,business
CL1322,Curtis Pearson,business
CL1323,Christopher Dougherty,individual
CL1324,Sarah Buchanan,business
CL1325,Jason Simon,business
CL1326,Elizabeth Pena,business
CL1327,David Scott,business
CL1328,Dennis Bates,business
CL1329,Jesus Ramos,business
CL1330,Heather Goodman,individual
CL1331,Sheena Guzman,business
CL1332,Heather Taylor,individual
CL1333,Savannah Ayala,individual
CL1334,Heather Walters,business
CL1335,Kelly Mckenzie,business
CL1336,Caitlin Lawrence,business
CL1337,Ricardo Martin,individual
CL1338,Megan Johnson,business
CL1339,Nancy Cooke,business
CL1340,Lynn Bentley,individual
CL1341,Gabriel Johnson,business
CL1342,Cole Morgan,business
CL1343,Brenda Hansen,business
CL1344,Colleen Patel,business
CL1345,Michael Davidson,business
CL1346,Deborah Nelson,business
CL1347,Amanda Stevens,business
CL1348,Alexander Moore,individual
CL1349,Brittany Martin,individual
CL1350,Johnathan Farrell,business
CL1351,David Warren,business
CL1352,Jason Marshall,business
CL1353,Natalie Thompson,business
CL1354,Andrew Alvarez,individual
CL1355,Monica Boyd,business
CL1356,Adam Hayes,business
CL1357,Reginald Shepard,business
CL1358,Daniel Carter,business
CL1359,Brenda Morris,individual
CL1360,Anna Schmidt MD,individual
CL1361,Rachel James,business
CL1362,Mary Mclean,business
CL1363,Sarah Watkins,individual
CL1364,Toni Callahan,business
CL1365,Renee Lynch,business
CL1366,Melinda Ortiz,business
CL1367,Eric Dean,individual
CL1368,Jason Meza,individual
CL1369,Darren Ingram,business
CL1370,Shane James,business
CL1371,Erika Barber,individual
CL1372,Lawrence Anthony,business
CL1373,Ian Coleman,business
CL1374,Eric Garcia,business
CL1375,Jason Smith,individual
CL1376,Brian Gonzalez,business
CL1377,Anita Smith,business
CL1378,Eduardo Mitchell,individual
CL1379,Becky Bailey,business
CL1380,Katie Lewis,business
CL1381,Tracy Bartlett,business
CL1382,Mrs. Sarah Kaiser,business
CL1383,Grace Scott,individual
CL1384,Donald Flores,individual
CL1385,William Gallagher,business
CL1386,David Watson,individual
CL1387,Darin Woods,business
CL1388,Amanda Waters,business
CL1389,Michelle Ochoa,business
CL1390,Michael Ward,business
CL1391,Rebecca Mcdaniel,business
CL1392,Karl Jones,business
CL1393,Brent Hunt,business
CL1394,Brittney Key,business
CL1395,Martin Chang,business
CL1396,Elizabeth Edwards,business
CL1397,Michael Moreno,business
CL1398,Stephanie Rodriguez,business
CL1399,Isaiah Bernard,business
CL1400,Susan Maddox,business
CL1401,Joseph Oneal,business
CL1402,David Frost,business
CL1403,Kristopher Garcia,business
CL1404,Maria Gonzalez,business
CL1405,Jennifer Payne,business
CL1406,Michelle Mills,business
CL1407,Jeremy Paul,business
CL1408,Alyssa Vazquez,business
CL1409,Lauren Glover,business
CL1410,Tyler Chambers,individual
CL1411,Jennifer Morales,business
CL1412,Valerie Guerrero,business
CL1413,Mary Yates,business
CL1414,Elizabeth Peterson,individual
CL1415,Nicole Carpenter,business
CL1416,Jeremy Jones,business
CL1417,Teresa Hughes,business
CL1418,Sarah Livingston,business
CL1419,Anthony Murray,business
CL1420,Kevin Brooks,business
CL1421,Mrs. Morgan Murphy,business
CL1422,Kelli Terrell,business
CL1423,Jill Weeks,business
CL1424,Whitney Cox,business
CL1425,Bruce Wilcox,individual
CL1426,Kathryn Avery,business
CL1427,Dalton Li,business
CL1428,Charlotte Doyle,business
CL1429,Jessica Vaughn,business
CL1430,Lisa Thompson,individual
CL1431,John Gray,business
CL1432,Julie Arellano,business
CL1433,Tristan Parker,business
CL1434,Jack Fox,business
CL1435,John Brown,business
CL1436,John Morgan,individual
CL1437,Shane Rodriguez,individual
CL1438,Todd Hart,individual
CL1439,Juan Mendoza,business
CL1440,Sandra Perez,individual
CL1441,Nicholas Martinez,individual
CL1442,Robert Bradley,individual
CL1443,Desiree Ramos,business
CL1444,Robert Mcintosh,business
CL1445,Shirley Howard,business
CL1446,Matthew Myers,business
CL1447,Kathryn Hudson,individual
CL1448,Alan Krueger,business
CL1449,Thomas Ray,business
CL1450,Earl Lambert,business
CL1451,Michael Mclean,individual
CL1452,Brian Ross,business
CL1453,Maria Murphy,individual
CL1454,Derek King,business
CL1455,Brady Osborn,individual
CL1456,Dr. Lauren Lee,individual
CL1457,Mark Holloway,business
CL1458,Madison Williamson,business
CL1459,Jeffery Boone,business
CL1460,Jessica Martin,business
CL1461,Brent Dorsey,individual
CL1462,Todd Riddle,business
CL1463,William Johnson,business
CL1464,Jacob Moore,individual
CL1465,Rhonda Gates,business
CL1466,Jonathan Zamora,individual
CL1467,Michael Stokes,business
CL1468,Troy Lewis,business
CL1469,Jennifer Banks,individual
CL1470,Amanda Nguyen,business
CL1471,Terri Garcia,business
CL1472,Lisa Johnson,business
CL1473,Alyssa Moore,business
CL1474,Gabrielle Griffin,business
CL1475,Aaron Powell,business
CL1476,Jonathan Estrada,business
CL1477,Willie Harmon,individual
CL1478,Heather Moreno,individual
CL1479,Tammy Cortez,business
CL1480,Phillip Pruitt,business
CL1481,Daniel Price,individual
CL1482,Miranda Lawson,individual
CL1483,Julie Liu,business
CL1484,Christopher Johnson,business
CL1485,Erica Harris,business
CL1486,Samantha Fernandez,individual
CL1487,Megan Solomon,business
CL1488,April Johnson,business
CL1489,Daniel Anderson,business
CL1490,Karen Gomez,business
CL1491,Betty Norton,business
CL1492,James Dodson,business
CL1493,Mary Clements,business
CL1494,Michaela Rowland,business
CL1495,Jennifer Wu,business
CL1496,Andrew Haynes,business
CL1497,Kaylee Watson,business
CL1498,Evan Brown,business
